,startTime,bottomTeam,bgBottom,topTeam,place,startDayTime,bgTop,gameID
633,18:00,ヤクルト,02,中日,神宮,2020-10-23 18:00:00,04,20202802
634,18:00,DeNA,03,広島,横浜,2020-10-23 18:00:00,06,20202803
635,18:00,楽天,10,日本ハム,楽天生命パーク,2020-10-23 18:00:00,08,20202804
636,18:00,オリックス,11,ロッテ,京セラD大阪,2020-10-23 18:00:00,09,20202805
637,18:00,ソフトバンク,12,西武,PayPayドーム,2020-10-23 18:00:00,07,20202806
638,14:00,巨人,01,阪神,東京ドーム,2020-10-24 14:00:00,05,20202807
639,14:00,DeNA,03,広島,横浜,2020-10-24 14:00:00,06,20202809
640,18:30,ヤクルト,02,中日,神宮,2020-10-24 18:30:00,04,20202808
641,14:00,楽天,10,日本ハム,楽天生命パーク,2020-10-24 14:00:00,08,20202810
642,14:00,オリックス,11,ロッテ,京セラD大阪,2020-10-24 14:00:00,09,20202811
643,14:00,ソフトバンク,12,西武,PayPayドーム,2020-10-24 14:00:00,07,20202812
644,14:00,巨人,01,阪神,東京ドーム,2020-10-25 14:00:00,05,20202813
645,14:00,DeNA,03,広島,横浜,2020-10-25 14:00:00,06,20202815
646,18:30,ヤクルト,02,中日,神宮,2020-10-25 18:30:00,04,20202814
647,13:00,楽天,10,日本ハム,楽天生命パーク,2020-10-25 13:00:00,08,20202816
648,13:00,オリックス,11,ロッテ,京セラD大阪,2020-10-25 13:00:00,09,20202817
649,13:00,ソフトバンク,12,西武,PayPayドーム,2020-10-25 13:00:00,07,20202818
650,18:00,DeNA,03,巨人,横浜,2020-10-27 18:00:00,01,20202819
651,18:00,阪神,05,中日,甲子園,2020-10-27 18:00:00,04,20202820
652,18:00,広島,06,ヤクルト,マツダスタジアム,2020-10-27 18:00:00,02,20202821
653,18:00,西武,07,楽天,メットライフ,2020-10-27 18:00:00,10,20202822
654,18:00,オリックス,11,日本ハム,京セラD大阪,2020-10-27 18:00:00,08,20202823
655,18:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-10-27 18:00:00,09,20202824
656,18:00,DeNA,03,巨人,横浜,2020-10-28 18:00:00,01,20202825
657,18:00,阪神,05,中日,甲子園,2020-10-28 18:00:00,04,20202826
658,18:00,広島,06,ヤクルト,マツダスタジアム,2020-10-28 18:00:00,02,20202827
659,18:00,西武,07,楽天,メットライフ,2020-10-28 18:00:00,10,20202828
660,18:00,オリックス,11,日本ハム,京セラD大阪,2020-10-28 18:00:00,08,20202829
661,18:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-10-28 18:00:00,09,20202830
662,18:00,DeNA,03,巨人,横浜,2020-10-29 18:00:00,01,20202831
663,18:00,阪神,05,中日,甲子園,2020-10-29 18:00:00,04,20202832
664,18:00,広島,06,ヤクルト,マツダスタジアム,2020-10-29 18:00:00,02,20202833
665,18:00,日本ハム,08,オリックス,札幌ドーム,2020-10-29 18:00:00,11,20202834
666,18:00,西武,07,楽天,メットライフ,2020-10-29 18:00:00,10,20202835
667,18:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-10-29 18:00:00,09,20202836
668,18:00,巨人,01,ヤクルト,東京ドーム,2020-10-30 18:00:00,02,20202837
669,18:00,DeNA,03,阪神,横浜,2020-10-30 18:00:00,05,20202838
670,18:00,中日,04,広島,ナゴヤドーム,2020-10-30 18:00:00,06,20202839
671,18:00,日本ハム,08,オリックス,札幌ドーム,2020-10-30 18:00:00,11,20202840
672,18:00,西武,07,ソフトバンク,メットライフ,2020-10-30 18:00:00,12,20202841
673,18:00,ロッテ,09,楽天,ZOZOマリン,2020-10-30 18:00:00,10,20202842
674,14:00,巨人,01,ヤクルト,東京ドーム,2020-10-31 14:00:00,02,20202843
675,14:00,DeNA,03,阪神,横浜,2020-10-31 14:00:00,05,20202844
676,14:00,中日,04,広島,ナゴヤドーム,2020-10-31 14:00:00,06,20202845
677,14:00,日本ハム,08,オリックス,札幌ドーム,2020-10-31 14:00:00,11,20202846
678,14:00,西武,07,ソフトバンク,メットライフ,2020-10-31 14:00:00,12,20202847
679,14:00,ロッテ,09,楽天,ZOZOマリン,2020-10-31 14:00:00,10,20202848
680,14:00,巨人,01,ヤクルト,東京ドーム,2020-11-01 14:00:00,02,20202849
681,14:00,DeNA,03,阪神,横浜,2020-11-01 14:00:00,05,20202850
682,14:00,中日,04,広島,ナゴヤドーム,2020-11-01 14:00:00,06,20202851
683,13:00,日本ハム,08,オリックス,札幌ドーム,2020-11-01 13:00:00,11,20202852
684,13:00,西武,07,ソフトバンク,メットライフ,2020-11-01 13:00:00,12,20202853
685,13:00,ロッテ,09,楽天,ZOZOマリン,2020-11-01 13:00:00,10,20202854
686,18:00,西武,07,日本ハム,メットライフ,2020-11-02 18:00:00,08,20202855
687,14:00,中日,04,DeNA,ナゴヤドーム,2020-11-03 14:00:00,03,20202856
688,14:00,阪神,05,ヤクルト,甲子園,2020-11-03 14:00:00,02,20202857
689,14:00,広島,06,巨人,マツダスタジアム,2020-11-03 14:00:00,01,20202858
690,14:00,西武,07,日本ハム,メットライフ,2020-11-03 14:00:00,08,20202859
691,14:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-11-03 14:00:00,12,20202860
692,18:00,オリックス,11,楽天,京セラD大阪,2020-11-03 18:00:00,10,20202861
693,18:00,中日,04,DeNA,ナゴヤドーム,2020-11-04 18:00:00,03,20202862
694,18:00,阪神,05,ヤクルト,甲子園,2020-11-04 18:00:00,02,20202863
695,18:00,広島,06,巨人,マツダスタジアム,2020-11-04 18:00:00,01,20202864
696,18:00,西武,07,日本ハム,メットライフ,2020-11-04 18:00:00,08,20202865
697,18:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-11-04 18:00:00,12,20202866
698,18:00,オリックス,11,楽天,京セラD大阪,2020-11-04 18:00:00,10,20202867
699,18:00,中日,04,DeNA,ナゴヤドーム,2020-11-05 18:00:00,03,20202868
700,18:00,阪神,05,ヤクルト,甲子園,2020-11-05 18:00:00,02,20202869
701,18:00,広島,06,巨人,マツダスタジアム,2020-11-05 18:00:00,01,20202870
702,18:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-11-05 18:00:00,12,20202871
703,18:00,オリックス,11,楽天,京セラD大阪,2020-11-05 18:00:00,10,20202872
704,18:00,中日,04,ヤクルト,ナゴヤドーム,2020-11-06 18:00:00,02,20202873
705,18:00,オリックス,11,日本ハム,京セラD大阪,2020-11-06 18:00:00,08,20202874
706,18:00,楽天,10,西武,楽天生命パーク,2020-11-06 18:00:00,07,20203315
707,14:00,広島,06,阪神,マツダスタジアム,2020-11-07 14:00:00,05,20203305
708,18:00,巨人,01,ヤクルト,東京ドーム,2020-11-07 18:00:00,02,20202875
709,14:00,楽天,10,西武,楽天生命パーク,2020-11-07 14:00:00,07,20203308
710,18:00,ロッテ,09,オリックス,ZOZOマリン,2020-11-07 18:00:00,11,20203314
711,14:00,巨人,01,ヤクルト,東京ドーム,2020-11-08 14:00:00,02,20203306
712,13:00,ロッテ,09,西武,ZOZOマリン,2020-11-08 13:00:00,07,20203309
713,18:00,ソフトバンク,12,西武,PayPayドーム,2020-11-09 18:00:00,07,20203310
714,18:00,ロッテ,09,日本ハム,ZOZOマリン,2020-11-09 18:00:00,08,20203320
715,18:00,ヤクルト,02,広島,神宮,2020-11-10 18:00:00,06,20203311
716,18:00,阪神,05,巨人,甲子園,2020-11-10 18:00:00,01,20203316
717,18:00,広島,06,中日,マツダスタジアム,2020-11-11 18:00:00,04,20203312
718,18:00,阪神,05,DeNA,甲子園,2020-11-11 18:00:00,03,20203317
719,14:00,DeNA,03,巨人,横浜,2020-11-14 14:00:00,01,20203321
720,13:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-11-14 13:00:00,09,20203322
721,13:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-11-15 13:00:00,09,20203323
722,18:10,巨人,01,ソフトバンク,京セラD大阪,2020-11-21 18:10:00,12,20203326
723,18:10,巨人,01,ソフトバンク,京セラD大阪,2020-11-22 18:10:00,12,20203327
724,18:30,ソフトバンク,12,巨人,PayPayドーム,2020-11-24 18:30:00,01,20203328
725,18:30,ソフトバンク,12,巨人,PayPayドーム,2020-11-25 18:30:00,01,20203329
